timestamp,raw_value
1724822239.5760279,100
1724822239.5890274,100
1724822239.6010294,32
1724822239.614027,85
1724822239.62603,-5
1724822239.63803,61
1724822239.65428,186
1724822239.7342844,186
1724822239.7472873,70
1724822239.7592216,139
1724822239.7712226,99
1724822239.7832239,120
1724822239.7952235,-20
1724822239.8072262,-29
1724822239.8212252,12
1724822239.8412268,34
1724822239.860227,67
1724822239.8782282,24
1724822239.89823,-70
1724822239.9102309,-45
1724822239.9232366,44
1724822239.9362404,84
1724822239.9482353,139
1724822239.9602358,133
1724822239.9722393,-25
1724822239.984238,105
1724822239.9972389,61
1724822240.0092402,-90
1724822240.0212429,-21
1724822240.0342429,-74
1724822240.047242,123
1724822240.059248,3
1724822240.0712504,61
1724822240.0842516,68
1724822240.0972562,64
1724822240.1172533,52
1724822240.1322541,147
1724822240.1452549,19
1724822240.1582596,11
1724822240.1712594,65
1724822240.1832602,100
1724822240.1952605,50
1724822240.2072597,-69
1724822240.220263,35
1724822240.2332726,-9
1724822240.2472622,104
1724822240.2592628,34
1724822240.2712657,-5
1724822240.2842636,-25
1724822240.2962651,81
1724822240.308269,7
1724822240.3202696,0
1724822240.3322752,49
1724822240.3442693,136
1724822240.3562722,224
1724822240.3702807,227
1724822240.3842719,227
1724822240.397273,135
1724822240.4092734,29
1724822240.4222817,-56
1724822240.4352775,-1
1724822240.4483984,116
1724822240.4600005,8
1724822240.4720042,-12
1724822240.48501,-103
1724822240.4980032,104
1724822240.5100055,-21
1724822240.522005,21
1724822240.5340054,54
1724822240.5480075,65
1724822240.560016,-83
1724822240.5720181,134
1724822240.5840187,134
1724822240.5970209,120
1724822240.60902,-9
1724822240.6210213,-9
1724822240.632638,5
1724822240.644639,-65
1724822240.6566398,-37
1724822240.6696453,58
1724822240.682644,130
1724822240.6946433,16
1724822240.7066445,-53
1724822240.7196486,98
1724822240.7336564,52
1724822240.747647,12
1724822240.7596478,-70
1724822240.7716484,-46
1724822240.7836516,157
1724822240.7956505,5
1724822240.8076515,34
1724822240.8196566,107
1724822240.832653,113
1724822240.8446584,18
1724822240.8566566,18
1724822240.868658,162
1724822240.8816576,252
1724822240.8936582,273
1724822240.9056628,304
1724822240.9186661,280
1724822240.9306648,236
1724822240.9421747,236
1724822240.9541779,236
1724822240.9661765,180
1724822240.978178,92
1724822240.9899774,-268
1724822241.001982,-194
1724822241.013979,-27
1724822241.025597,-35
1724822241.0375993,-43
1724822241.0505993,-7
1724822241.0636027,-30
1724822241.0756006,-72
1724822241.0876038,-23
1724822241.0996075,105
1724822241.112604,156
1724822241.1246097,-1
1724822241.137013,-8
1724822241.1490095,139
1724822241.1610105,37
1724822241.1730118,-88
1724822241.1850135,40
1724822241.2000136,129
1724822241.2120147,129
1724822241.2240164,40
1724822241.2360191,10
1724822241.2480168,92
1724822241.2620182,45
1724822241.274019,-51
1724822241.285543,32
1724822241.2985415,148
1724822241.3105426,59
1724822241.323547,93
1724822241.3355486,97
1724822241.3475456,122
1724822241.3595467,35
1724822241.3715477,-23
1724822241.3855517,48
1724822241.3985493,51
1724822241.41055,25
1724822241.422553,19
1724822241.4345517,115
1724822241.446553,115
1724822241.4595675,-27
1724822241.472278,33
1724822241.48528,-27
1724822241.4972785,26
1724822241.5112796,21
1724822241.5232809,22
1724822241.5352848,89
1724822241.5482838,74
1724822241.5602834,74
1724822241.5742848,10
1724822241.58629,-42
1724822241.5982885,76
1724822241.6102889,82
1724822241.6222882,52
1724822241.635383,44
1724822241.6483562,58
1724822241.6603582,-69
1724822241.672359,38
1724822241.6843588,5
1724822241.6963618,122
1724822241.7083607,84
1724822241.7203634,115
1724822241.7333624,103
1724822241.7453637,136
1724822241.7573652,-37
1724822241.7693694,26
1724822241.7823665,72
1724822241.7953677,82
1724822241.8073726,35
1724822241.8193707,90
1724822241.831373,123
1724822241.8433702,-21
1724822241.8553722,3
1724822241.8683732,34
1724822241.8813748,90
1724822241.8933773,54
1724822241.9063778,96
1724822241.9183762,96
1724822241.930377,3
1724822241.9423811,-4
1724822241.9543796,-23
1724822241.9663804,33
1724822241.9783814,53
1724822241.9903822,72
1724822242.002384,0
1724822242.017386,55
1724822242.0303845,22
1724822242.0423858,57
1724822242.0543878,9
1724822242.0663867,52
1724822242.0803907,88
1724822242.0923886,60
1724822242.1043966,20
1724822242.1173913,80
1724822242.1293917,104
1724822242.1423926,72
1724822242.1543941,72
1724822242.166395,117
1724822242.178396,-2
1724822242.1903968,12
1724822242.2024024,96
1724822242.215398,96
1724822242.2273993,96
1724822242.2394,-12
1724822242.251401,97
1724822242.2637966,33
1724822242.2757974,33
1724822242.2878036,-38
1724822242.3007998,39
1724822242.3128002,120
1724822242.3248012,43
1724822242.3368075,103
1724822242.350806,65
1724822242.3638046,66
1724822242.3768053,-26
1724822242.3888083,-26
1724822242.4018123,-5
1724822242.4148097,85
1724822242.4268095,20
1724822242.4388106,-1
1724822242.450811,11
1724822242.463445,34
1724822242.4754477,-52
1724822242.488447,-10
1724822242.5004478,76
1724822242.5124488,69
1724822242.5244493,69
1724822242.5364552,141
1724822242.5514524,136
1724822242.5649793,102
1724822242.5769796,73
1724822242.588981,73
1724822242.600985,33
1724822242.6149826,-85
1724822242.626618,-85
1724822242.638621,-18
1724822242.6506195,97
1724822242.6636202,113
1724822242.6776214,67
1724822242.6896248,37
1724822242.7026262,71
1724822242.716626,54
1724822242.7296283,84
1724822242.741628,84
1724822242.7545087,40
1724822242.769512,98
1724822242.7830398,65
1724822242.795039,41
1724822242.80704,49
1724822242.8190415,49
1724822242.8340418,-6
1724822242.8460426,113
1724822242.8580432,60
1724822242.8700452,60
1724822242.8820534,70
1724822242.8940468,16
1724822242.9060473,-26
1724822242.918048,50
1724822242.9300492,39
1724822242.9420495,16
1724822242.9540539,57
1724822242.9670515,87
1724822242.9790535,87
1724822242.9910543,114
1724822243.0030587,51
1724822243.016056,52
1724822243.028057,52
1724822243.040061,-3
1724822243.0530622,58
1724822243.0651443,157
1724822243.0771453,17
1724822243.089147,74
1724822243.101147,74
1724822243.1161487,60
1724822243.1276984,60
1724822243.1396875,28
1724822243.1526923,105
1724822243.164689,112
1724822243.17769,13
1724822243.189691,-21
1724822243.2016928,32
1724822243.2146928,-21
1724822243.2266977,56
1724822243.2396965,12
1724822243.2526982,3
1724822243.2646968,103
1724822243.2766984,-75
1724822243.288699,-1
1724822243.301704,72
1724822243.3147004,194
1724822243.3267026,122
1724822243.3387034,122
1724822243.350703,132
1724822243.362704,198
1724822243.3757048,48
1724822243.387709,58
1724822243.400707,44
1724822243.4137077,70
1724822243.4277093,-33
1724822243.4397104,-108
1724822243.451712,-108
1724822243.4642992,-29
1724822243.4762998,-9
1724822243.4903004,-10
1724822243.5023048,4
1724822243.5153031,4
1724822243.5273051,-54
1724822243.5403063,-2
1724822243.5533118,138
1724822243.5663068,218
1724822243.5783079,218
1724822243.5903099,196
1724822243.6053126,152
1724822243.6180747,-3
1724822243.631073,-2
1724822243.644074,-19
1724822243.6560748,-150
1724822243.6680791,-171
1724822243.6810765,-119
1724822243.6930778,-119
1724822243.70808,-152
1724822243.720081,-74
1724822243.7320814,-34
1724822243.7440815,68
1724822243.7566004,19
1724822243.770603,66
1724822243.7836008,135
1724822243.795602,149
1724822243.8076031,98
1724822243.8196073,67
1724822243.835608,117
1724822243.848607,178
1724822243.860607,187
1724822243.872608,91
1724822243.8866107,129
1724822243.89961,114
1724822243.912611,50
1724822243.9246118,50
1724822243.9376132,107
1724822243.949614,68
1724822243.9616148,123
1724822243.9736164,29
1724822243.985622,71
1724822243.997618,93
1724822244.009619,40
1724822244.0236197,74
1724822244.036622,17
1724822244.049622,7
1724822244.0626225,28
1724822244.0746276,-18
1724822244.0876265,75
1724822244.100625,75
1724822244.113626,96
1724822244.126628,66
1724822244.1396298,-97
1724822244.1526337,38
1724822244.1656299,34
1724822244.177631,-8
1724822244.1896353,66
1724822244.2016366,35
1724822244.217636,22
1724822244.2306352,9
1724822244.2446363,54
1724822244.2566383,5
1724822244.2686498,66
1724822244.2816393,42
1724822244.2946484,-39
1724822244.3086412,12
1724822244.3216436,-21
1724822244.333643,54
1724822244.3456447,70
1724822244.3571682,3
1724822244.371169,37
1724822244.3837209,-33
1724822244.3957217,112
1724822244.4077225,112
1724822244.4197278,81
1724822244.434728,0
1724822244.4477253,76
1724822244.459727,120
1724822244.4723387,16
1724822244.4843404,55
1724822244.4973404,8
1724822244.5103414,59
1724822244.5223444,-13
1724822244.535349,11
1724822244.5483477,3
1724822244.5623453,93
1724822244.5753462,68
1724822244.5893533,68
1724822244.602352,-2
1724822244.6153502,42
1724822244.627985,-11
1724822244.6399925,-11
1724822244.6539886,-10
1724822244.6659884,13
1724822244.677989,66
1724822244.6901996,32
1724822244.703201,2
1724822244.7172024,21
1724822244.731202,87
1724822244.7442014,-1
1724822244.7562046,-1
1724822244.7692063,10
1724822244.7822065,25
1724822244.7942066,84
1724822244.8152087,70
1724822244.828209,89
1724822244.8442187,86
1724822244.8582094,25
1724822244.8702104,25
1724822244.8822114,52
1724822244.8942132,56
1724822244.9062157,34
1724822244.9182177,50
1724822244.9312153,77
1724822244.9432175,123
1724822244.9552176,81
1724822244.9672182,252
1724822244.9822195,227
1724822244.9942203,180
1724822245.0062213,99
1724822245.018228,55
1724822245.0312233,8
1724822245.0452247,34
1724822245.0582254,60
1724822245.0702305,-34
1724822245.0832272,25
1724822245.0962324,19
1724822245.1092293,19
1724822245.1212337,28
1724822245.1332347,-4
1724822245.146235,74
1724822245.1592436,50
1724822245.1722455,16
1724822245.184246,41
1724822245.1972475,86
1724822245.2092483,80
1724822245.2212508,76
1724822245.2362597,-17
1724822245.2492514,16
1724822245.2612524,105
1724822245.2732532,-17
1724822245.2852561,16
1724822245.3002555,28
1724822245.3132563,122
1724822245.3252573,-56
1724822245.3372612,23
1724822245.35126,23
1724822245.3652606,28
1724822245.3772597,17
1724822245.3892636,28
1724822245.4022655,26
1724822245.415265,84
1724822245.4272661,36
1724822245.439266,35
1724822245.451267,73
1724822245.4649699,75
1724822245.4779716,-10
1724822245.4909732,8
1724822245.502976,34
1724822245.514974,116
1724822245.526976,73
1724822245.5399766,68
1724822245.5529804,-117
1724822245.5659776,-66
1724822245.579979,-66
1724822245.5929801,-61
1724822245.604982,-3
1724822245.6176908,21
1724822245.6316876,76
1724822245.644691,87
1724822245.656689,21
1724822245.6686964,64
1724822245.681691,100
1724822245.6936924,64
1724822245.7066932,64
1724822245.718695,88
1724822245.7316947,81
1724822245.7446952,147
1724822245.7586977,51
1724822245.771703,36
1724822245.7846987,25
1724822245.8007038,-17
1724822245.8137002,-17
1724822245.8257008,-12
1724822245.8377018,56
1724822245.849703,124
1724822245.8627048,99
1724822245.8747048,74
1724822245.8867114,-13
1724822245.8997068,8
1724822245.9117103,4
1724822245.9257088,34
1724822245.9397101,50
1724822245.9517167,80
1724822245.9647117,115
1724822245.976713,50
1724822245.9897146,13
1724822246.0017183,-28
1724822246.0147154,-73
1724822246.0277166,7
1724822246.0407186,-14
1724822246.053732,56
1724822246.0667195,80
1724822246.078721,84
1724822246.0907214,24
1724822246.102725,6
1724822246.115724,28
1724822246.1287243,89
1724822246.140726,91
1724822246.1532433,33
1724822246.1652436,12
1724822246.178245,144
1724822246.1912458,70
1724822246.2032526,7
1724822246.2162478,-13
1724822246.2292502,32
1724822246.241249,-34
1724822246.2532525,13
1724822246.2662516,97
1724822246.2792523,74
1724822246.2912605,74
1724822246.3042579,67
1724822246.3182614,-18
1724822246.330262,60
1724822246.3427787,37
1724822246.3557804,10
1724822246.368781,44
1724822246.3817813,57
1724822246.3957825,64
1724822246.4077833,64
1724822246.4197867,-6
1724822246.432785,22
1724822246.4447858,103
1724822246.457787,51
1724822246.470797,-44
1724822246.482797,-12
1724822246.495014,69
1724822246.5080154,-3
1724822246.5210185,5
1724822246.5330162,37
1724822246.5460157,84
1724822246.558018,-4
1724822246.571019,52
1724822246.58302,52
1724822246.599022,39
1724822246.6120229,71
1724822246.623667,20
1724822246.6361938,52
1724822246.6501842,-4
1724822246.6631856,141
1724822246.6751862,134
1724822246.6871905,-27
1724822246.7011895,-25
1724822246.7141893,37
1724822246.7271895,99
1724822246.7391908,83
1724822246.752198,73
1724822246.7651923,73
1724822246.7771935,55
1724822246.7901952,54
1724822246.802204,23
1724822246.8182018,74
1724822246.8311977,60
1724822246.8481984,86
1724822246.8601995,49
1724822246.8722026,75
1724822246.885206,-3
1724822246.8982055,54
1724822246.9112053,86
1724822246.9232063,54
1724822246.9352133,23
1724822246.947964,131
1724822246.9609654,40
1724822246.9739661,-7
1724822246.9859679,6
1724822246.9999678,6
1724822247.012969,-23
1724822247.0249703,68
1724822247.037971,7
1724822247.049972,10
1724822247.0649729,18
1724822247.0779738,35
1724822247.089976,-10
1724822247.1029797,-67
1724822247.1159773,60
1724822247.128979,85
1724822247.14098,103
1724822247.152989,35
1724822247.1659818,32
1724822247.1779814,90
1724822247.1899824,10
1724822247.2029836,50
1724822247.2149842,71
1724822247.2279851,34
1724822247.2409868,34
1724822247.2539885,1
1724822247.266988,-20
1724822247.2839894,8
1724822247.2969906,76
1724822247.3089912,121
1724822247.3219924,93
1724822247.3339932,44
1724822247.3469942,44
1724822247.358995,44
1724822247.3739965,17
1724822247.3859994,-7
1724822247.3979986,81
1724822247.4109983,98
1724822247.4229991,99
1724822247.439001,35
1724822247.4520051,-1
1724822247.4646332,-22
1724822247.477635,23
1724822247.4906352,12
1724822247.5026386,1
1724822247.514637,70
1724822247.5266392,42
1724822247.538639,-9
1724822247.5516436,24
1724822247.564642,-19
1724822247.577642,-52
1724822247.5911524,-52
1724822247.6041534,54
1724822247.6161568,81
1724822247.628847,82
1724822247.6408482,53
1724822247.6558506,2
1724822247.6688528,4
1724822247.6818538,18
1724822247.6948526,65
1724822247.7068536,65
1724822247.719857,16
1724822247.733856,55
1724822247.7468567,48
1724822247.7598586,55
1724822247.7728598,105
1724822247.7858617,-2
1724822247.7988596,24
1724822247.8118618,96
1724822247.8238623,96
1724822247.8358672,11
1724822247.8492618,19
1724822247.8612633,70
1724822247.874267,44
1724822247.8872647,36
1724822247.9002655,42
1724822247.913267,119
1724822247.9252698,99
1724822247.9382756,99
1724822247.951274,101
1724822247.96727,64
1724822247.9802725,55
1724822247.9922752,43
1724822248.0042813,-19
1724822248.0202796,-1
1724822248.0332773,23
1724822248.0462766,75
1724822248.0582778,88
1724822248.071279,-24
1724822248.0832808,13
1724822248.096281,32
1724822248.1082811,21
1724822248.1202846,16
1724822248.1332831,10
1724822248.1468844,96
1724822248.1598883,6
1724822248.1728857,36
1724822248.1868875,-1
1724822248.1988878,33
1724822248.2118895,87
1724822248.2238898,109
1724822248.237894,52
1724822248.2508938,19
1724822248.2638927,100
1724822248.275894,8
1724822248.2888947,-28
1724822248.3008976,-28
1724822248.3148968,48
1724822248.3268974,13
1724822248.3419003,50
1724822248.353902,32
1724822248.3659012,-14
1724822248.3789017,5
1724822248.3909085,108
1724822248.4039044,-24
1724822248.4179125,-24
1724822248.4309056,72
1724822248.4444485,88
1724822248.4571075,-14
1724822248.4701092,56
1724822248.4831095,69
1724822248.499111,88
1724822248.5121117,52
1724822248.5241132,28
1724822248.5371149,28
1724822248.5501146,24
1724822248.5631166,40
1724822248.5751207,-10
1724822248.587125,-10
1724822248.6006453,42
1724822248.6136453,89
1724822248.6263871,89
1724822248.638388,20
1724822248.6513903,20
1724822248.66439,7
1724822248.6763914,28
1724822248.6893926,36
1724822248.7013988,164
1724822248.7173948,109
1724822248.7293952,53
1724822248.7413962,90
1724822248.7533982,56
1724822248.7689095,83
1724822248.7819078,28
1724822248.7949092,71
1724822248.8119125,135
1724822248.8249116,52
1724822248.837913,-34
1724822248.8509135,92
1724822248.8639143,-25
1724822248.87592,66
1724822248.8879213,23
1724822248.9039228,23
1724822248.9169238,9
1724822248.9329247,32
1724822248.945926,26
1724822248.9579268,40
1724822248.970928,40
1724822248.9829297,36
1724822248.9969292,-11
1724822249.009931,-11
1724822249.021933,164
1724822249.034934,243
1724822249.0479333,289
1724822249.060935,201
1724822249.0729349,36
1724822249.0849402,34
1724822249.098937,-139
1724822249.1119394,1
1724822249.1239388,1
1724822249.1379435,-39
1724822249.150944,12
1724822249.1639419,11
1724822249.1762574,26
1724822249.1887846,-11
1724822249.2007856,17
1724822249.2147865,-34
1724822249.2267869,38
1724822249.238788,38
1724822249.2507918,-23
1724822249.2637901,60
1724822249.2772632,60
1724822249.2892642,33
1724822249.3022707,11
1724822249.3162658,60
1724822249.3292677,123
1724822249.342268,80
1724822249.3542705,96
1724822249.3672726,48
1724822249.381271,-89
1724822249.393272,119
1724822249.4062734,-23
1724822249.4192777,-26
1724822249.434279,67
1724822249.4472759,73
1724822249.459278,-2
1724822249.4720664,42
1724822249.4840682,26
1724822249.4990685,52
1724822249.5120687,86
1724822249.5240712,28
1724822249.5370798,49
1724822249.5510783,36
1724822249.5640733,90
1724822249.5760736,27
1724822249.5880747,27
1724822249.6010802,27
1724822249.6150768,43
1724822249.627721,76
1724822249.6397214,23
1724822249.653724,-4
1724822249.6667233,19
1724822249.6787243,28
1724822249.6917267,59
1724822249.7037296,35
1724822249.719729,24
1724822249.733728,-57
1724822249.7487297,49
1724822249.7617302,90
1724822249.7737312,92
1724822249.786733,59
1724822249.8027358,5
1724822249.8167355,33
1724822249.8307357,33
1724822249.8437366,82
1724822249.8567379,52
1724822249.8697412,26
1724822249.8837395,-2
1724822249.8967407,58
1724822249.9097414,58
1724822249.9217432,74
1724822249.9347491,-45
1724822249.9487445,-45
1724822249.9617455,73
1724822249.9747465,83
1724822249.986748,16
1724822250.0017517,-36
1724822250.0147495,24
1724822250.0267508,33
1724822250.039751,81
1724822250.0547533,55
1724822250.0677586,26
1724822250.0797548,-33
1724822250.0957553,84
1724822250.1077566,38
1724822250.1197622,4
1724822250.1337588,-61
1724822250.1497602,76
1724822250.163762,17
1724822250.1767619,13
1724822250.1907628,13
1724822250.2037642,40
1724822250.2157648,53
1724822250.2277677,86
1724822250.2407665,-9
1724822250.2547684,18
1724822250.26742,-6
1724822250.2804236,-2
1724822250.2924244,132
1724822250.3044264,132
1724822250.3194313,-37
1724822250.3324273,-33
1724822250.349429,-17
1724822250.3624291,-24
1724822250.375431,-3
1724822250.3884315,42
1724822250.400432,5
1724822250.4144354,65
1724822250.4274342,65
1724822250.4414358,64
1724822250.4534369,26
1724822250.4661727,42
1724822250.4795237,25
1724822250.4925313,80
1724822250.5055256,75
1724822250.517541,21
1724822250.5305383,48
1724822250.5435348,86
1724822250.5555358,86
1724822250.5725427,-19
1724822250.5845442,43
1724822250.5975394,2
1724822250.6105404,144
1724822250.62257,16
1724822250.6365738,-13
1724822250.649572,104
1724822250.6675751,8
1724822250.681574,13
1724822250.6955764,36
1724822250.708577,118
1724822250.7205777,-24
1724822250.732579,2
1724822250.747582,97
1724822250.7605817,28
1724822250.7735808,68
1724822250.7855873,-4
1724822250.7985835,57
1724822250.8115847,73
1724822250.8245854,93
1724822250.837586,44
1724822250.8505971,-33
1724822250.8625975,39
1724822250.8765972,54
1724822250.8885977,108
1724822250.9006014,81
1724822250.9166005,75
1724822250.9285994,74
1724822250.9406004,84
1724822250.953603,-1
1724822250.9666042,55
1724822250.9788544,84
1724822250.9918587,19
1724822251.004856,-7
1724822251.0168583,-7
1724822251.0298579,70
1724822251.042365,-21
1724822251.0553675,-41
1724822251.0697055,80
1724822251.082681,41
1724822251.0986824,82
1724822251.1126833,34
1724822251.1256845,33
1724822251.1386867,-29
1724822251.1516888,41
1724822251.164522,55
1724822251.1765232,-2
1724822251.1935234,-2
1724822251.2065248,121
1724822251.2185292,-23
1724822251.232527,26
1724822251.2455297,43
1724822251.2575285,83
1724822251.2705297,17
1724822251.283531,84
1724822251.296532,18
1724822251.3085375,32
1724822251.3205357,-35
1724822251.333538,4
1724822251.347536,93
1724822251.359537,275
1724822251.3715374,275
1724822251.3845403,181
1724822251.4015415,218
1724822251.4165437,48
1724822251.4305418,9
1724822251.4435432,-62
1724822251.4555438,-51
1724822251.4683573,-164
1724822251.4819257,-164
1724822251.4954357,-147
1724822251.5084362,-65
1724822251.5204387,-187
1724822251.5344403,-60
1724822251.5484393,-6
1724822251.5614412,-21
1724822251.574441,-53
1724822251.5864434,-53
1724822251.5994446,-53
1724822251.612444,-53
1724822251.6274621,24
1724822251.640004,27
1724822251.6529963,74
1724822251.665994,50
1724822251.6789963,104
1724822251.6919963,117
1724822251.704996,66
1724822251.7200017,86
1724822251.7329996,-68
1724822251.7460012,71
1724822251.7590015,16
1724822251.7724895,-23
1724822251.785493,154
1724822251.7984948,124
1724822251.8144944,153
1724822251.8274934,32
1724822251.843495,-11
1724822251.856496,64
1724822251.868497,3
1724822251.8820095,67
1724822251.8940125,10
1724822251.907011,100
1724822251.9190133,5
1724822251.9350169,-12
1724822251.9480143,-4
1724822251.9610171,-18
1724822251.9740162,-18
1724822251.98602,-38
1724822251.9990213,36
1724822252.0120194,71
1724822252.0260208,53
1724822252.0390213,147
1724822252.0520282,-34
1724822252.065023,-99
1724822252.0810254,-99
1724822252.0950258,43
1724822252.1080263,136
1724822252.1250298,136
1724822252.1380289,35
1724822252.153033,44
1724822252.1659627,-57
1724822252.178965,42
1724822252.1919649,42
1724822252.2049663,42
1724822252.2179692,-7
1724822252.2309678,38
1724822252.2439692,42
1724822252.2569704,29
1724822252.2699707,61
1724822252.2829726,57
1724822252.2969723,-22
1724822252.309974,-22
1724822252.3229747,70
1724822252.3389776,102
1724822252.3519785,-12
1724822252.368982,-57
1724822252.383287,-24
1724822252.3972905,112
1724822252.4112873,37
1724822252.424288,10
1724822252.4372904,38
1724822252.4542923,-41
1724822252.467965,-12
1724822252.4809668,140
1724822252.4939666,44
1724822252.5069675,141
1724822252.519976,-23
1724822252.5339756,-13
1724822252.5476725,-13
1724822252.5606759,85
1724822252.5736775,-26
1724822252.586679,51
1724822252.5996764,55
1724822252.612679,65
1724822252.6254318,102
1724822252.638432,83
1724822252.651434,24
1724822252.664434,35
1724822252.6794398,35
1724822252.6924386,114
1724822252.7044415,50
1724822252.7174408,-28
1724822252.7304423,28
1724822252.743442,84
1724822252.756441,57
1724822252.7694438,9
1724822252.783446,-27
1724822252.7964466,12
1724822252.8094466,56
1724822252.8214476,13
1724822252.8354514,21
1724822252.8494482,-18
1724822252.8644495,-54
1724822252.8784502,90
1724822252.8914514,103
1724822252.904452,103
1724822252.917455,151
1724822252.9314559,-37
1724822252.9444554,36
1724822252.9574556,43
1724822252.97046,13
1724822252.9834645,4
1724822252.9964595,26
1724822253.0084603,104
1724822253.0204625,49
1724822253.0334623,8
1724822253.0474646,-24
1724822253.0604646,9
1724822253.072467,96
1724822253.0884697,69
1724822253.1014702,8
1724822253.1144693,5
1724822253.127469,135
1724822253.143472,135
1724822253.1564713,48
1724822253.1704757,-10
1724822253.1844783,-57
1724822253.197474,24
1724822253.209476,89
1724822253.222476,163
1724822253.235478,131
1724822253.2494783,12
1724822253.2624784,107
1724822253.2754815,70
1724822253.287483,-5
1724822253.3004832,-42
1724822253.3144832,-41
1724822253.3284857,-36
1724822253.3424873,22
1724822253.3554938,-21
1724822253.3694913,90
1724822253.3834918,28
1724822253.396492,134
1724822253.4094903,74
1724822253.424492,-71
1724822253.4374938,41
1724822253.4505017,22
1724822253.4671698,8
1724822253.4811673,52
1724822253.494168,52
1724822253.508169,83
1724822253.5211706,118
1724822253.534173,38
1724822253.5481722,65
1724822253.5611746,-46
1724822253.5742223,24
1724822253.5872128,24
1724822253.6022234,98
1724822253.6172206,133
1724822253.6296675,123
1724822253.642378,60
1724822253.6543796,28
1724822253.6682553,49
1724822253.681254,131
1724822253.6972554,40
1724822253.711256,7
1724822253.7242572,-21
1724822253.737258,-21
1724822253.7497714,-37
1724822253.7627723,59
1724822253.7757733,117
1724822253.7897732,97
1724822253.8027763,-28
1724822253.8157763,-51
1724822253.82878,73
1724822253.8427796,99
1724822253.8557792,137
1724822253.8687797,218
1724822253.8817816,208
1724822253.8949723,106
1724822253.9079733,-22
1724822253.9209764,-68
1724822253.9339778,-172
1724822253.9499784,-174
1724822253.9639764,-150
1724822253.9814835,-85
1724822253.9944842,-52
1724822254.0074866,-42
1724822254.0204864,10
1724822254.033493,-41
1724822254.0474882,50
1724822254.059489,43
1724822254.07449,37
1724822254.0874915,37
1724822254.1004963,125
1724822254.1144936,-28
1724822254.127496,38
